Country Name;Country Code;Series Name;Series Code;2021 [YR2021]
East Asia & Pacific;EAS;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;74,4612069
East Asia & Pacific;EAS;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,575161741
East Asia & Pacific (excluding high income);EAP;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;21,53867911
East Asia & Pacific (excluding high income);EAP;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;59,52551179
East Asia & Pacific (excluding high income);EAP;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;66,73228831
East Asia & Pacific (excluding high income);EAP;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7,548580476
East Asia & Pacific (excluding high income);EAP;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
East Asia & Pacific (excluding high income);EAP;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,543603201
East Asia & Pacific (IDA & IBRD countries);TEA;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;21,92722161
East Asia & Pacific (IDA & IBRD countries);TEA;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;59,39417897
East Asia & Pacific (IDA & IBRD countries);TEA;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;66,63280718
East Asia & Pacific (IDA & IBRD countries);TEA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7,548554523
East Asia & Pacific (IDA & IBRD countries);TEA;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
East Asia & Pacific (IDA & IBRD countries);TEA;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,543603201
Euro area;EMU;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;34,5971564
Euro area;EMU;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;51,43521656
Euro area;EMU;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;56,78959712
Euro area;EMU;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5,386671511
Euro area;EMU;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Euro area;EMU;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,492306934
Europe & Central Asia;ECS;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;31,13371827
Europe & Central Asia;ECS;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;50,59146605
Europe & Central Asia;ECS;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;57,85049968
Europe & Central Asia;ECS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5,974170419
Europe & Central Asia;ECS;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;91,10969388
Europe & Central Asia;ECS;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,768360815
Europe & Central Asia (excluding high income);ECA;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;24,91339492
Europe & Central Asia (excluding high income);ECA;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;48,1957177
Europe & Central Asia (excluding high income);ECA;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;57,80299942
Europe & Central Asia (excluding high income);ECA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7,432165751
Europe & Central Asia (excluding high income);ECA;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Europe & Central Asia (excluding high income);ECA;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;2,895864263
Europe & Central Asia (IDA & IBRD countries);TEC;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;25,00567795
Europe & Central Asia (IDA & IBRD countries);TEC;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;48,04701934
Europe & Central Asia (IDA & IBRD countries);TEC;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;57,46745119
Europe & Central Asia (IDA & IBRD countries);TEC;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7,339646904
Europe & Central Asia (IDA & IBRD countries);TEC;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Europe & Central Asia (IDA & IBRD countries);TEC;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;2,714847099
European Union;EUU;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;32,72143185
European Union;EUU;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;51,1308027
European Union;EUU;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;56,9483717
European Union;EUU;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5,468607465
European Union;EUU;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
European Union;EUU;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,515019305
Fragile and conflict affected situations;FCS;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;21,56597535
Fragile and conflict affected situations;FCS;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;50,94576466
Fragile and conflict affected situations;FCS;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;60,70018233
Fragile and conflict affected situations;FCS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1,938842156
Fragile and conflict affected situations;FCS;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Fragile and conflict affected situations;FCS;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,690414929
Heavily indebted poor countries (HIPC);HPC;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;26,45264848
Heavily indebted poor countries (HIPC);HPC;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;61,89731502
Heavily indebted poor countries (HIPC);HPC;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;68,40760822
Heavily indebted poor countries (HIPC);HPC;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;3,904310232
Heavily indebted poor countries (HIPC);HPC;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Heavily indebted poor countries (HIPC);HPC;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,153257509
High income;HIC;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;30,78301887
High income;HIC;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;53,27238071
High income;HIC;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;60,33934161
High income;HIC;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5,337773368
High income;HIC;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;86,86422414
High income;HIC;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;2,479371306
IBRD only;IBD;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;24,84837674
IBRD only;IBD;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;44,47866164
IBRD only;IBD;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;58,51894332
IBRD only;IBD;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7,428592476
IBRD only;IBD;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
IBRD only;IBD;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,761076057
IDA & IBRD total;IBT;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;24,02359714
IDA & IBRD total;IBT;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;45,51215596
IDA & IBRD total;IBT;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;59,1803768
IDA & IBRD total;IBT;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7,166994741
IDA & IBRD total;IBT;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
IDA & IBRD total;IBT;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,740813355
IDA blend;IDB;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;20,93449382
IDA blend;IDB;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;42,74404189
IDA blend;IDB;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;57,98991034
IDA blend;IDB;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5,071845884
IDA blend;IDB;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
IDA blend;IDB;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,649072758
IDA only;IDX;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;23,24359816
IDA only;IDX;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;52,59311684
IDA only;IDX;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;63,48354677
IDA only;IDX;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;3,040191366
IDA only;IDX;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
IDA only;IDX;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,321360827
IDA total;IDA;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;22,79833937
IDA total;IDA;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;49,20960944
IDA total;IDA;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;61,57732365
IDA total;IDA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;3,95916957
IDA total;IDA;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
IDA total;IDA;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,456827169
Late-demographic dividend;LTE;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;22,99150882
Late-demographic dividend;LTE;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;58,05546245
Late-demographic dividend;LTE;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;65,4354714
Late-demographic dividend;LTE;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7,421934343
Late-demographic dividend;LTE;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Late-demographic dividend;LTE;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,835327798
Latin America & Caribbean;LCN;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;34,40886106
Latin America & Caribbean;LCN;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;49,82069955
Latin America & Caribbean;LCN;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;61,56282314
Latin America & Caribbean;LCN;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;6,734009647
Latin America & Caribbean;LCN;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;80,49242424
Latin America & Caribbean;LCN;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,178491887
Latin America & Caribbean (excluding high income);LAC;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;36,04178758
Latin America & Caribbean (excluding high income);LAC;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;50,47823556
Latin America & Caribbean (excluding high income);LAC;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;62,28608877
Latin America & Caribbean (excluding high income);LAC;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;6,500803246
Latin America & Caribbean (excluding high income);LAC;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Latin America & Caribbean (excluding high income);LAC;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,113690632
Latin America & the Caribbean (IDA & IBRD countries);TLA;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;31,53230417
Latin America & the Caribbean (IDA & IBRD countries);TLA;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;50,11191706
Latin America & the Caribbean (IDA & IBRD countries);TLA;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;61,84382646
Latin America & the Caribbean (IDA & IBRD countries);TLA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;6,932378468
Latin America & the Caribbean (IDA & IBRD countries);TLA;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Latin America & the Caribbean (IDA & IBRD countries);TLA;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,178491887
Least developed countries: UN classification;LDC;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;25,2396994
Least developed countries: UN classification;LDC;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;54,52155667
Least developed countries: UN classification;LDC;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;64,74760897
Least developed countries: UN classification;LDC;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1,930539221
Least developed countries: UN classification;LDC;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Least developed countries: UN classification;LDC;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,37398672
Low & middle income;LMY;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;24,37637234
Low & middle income;LMY;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;45,58594317
Low & middle income;LMY;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;59,30164516
Low & middle income;LMY;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7,113027921
Low & middle income;LMY;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Low & middle income;LMY;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,72853533
Low income;LIC;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;24,07145384
Low income;LIC;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;58,35761592
Low income;LIC;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;66,62411239
Low income;LIC;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1,776178203
Low income;LIC;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;66,11111111
Low income;LIC;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,316835041
Lower middle income;LMC;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;21,16493656
Lower middle income;LMC;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;32,87174077
Lower middle income;LMC;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;52,83700811
Lower middle income;LMC;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5,992554834
Lower middle income;LMC;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;69,98842593
Lower middle income;LMC;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;2,15491292
Middle East & North Africa;MEA;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;17,0085692
Middle East & North Africa;MEA;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;18,24813823
Middle East & North Africa;MEA;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;45,32484084
Middle East & North Africa;MEA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4,416034751
Middle East & North Africa;MEA;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;54,49404762
Middle East & North Africa;MEA;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;4,778106741
Middle East & North Africa (excluding high income);MNA;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;17,02193389
Middle East & North Africa (excluding high income);MNA;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;15,43477839
Middle East & North Africa (excluding high income);MNA;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;41,6672352
Middle East & North Africa (excluding high income);MNA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4,349854026
Middle East & North Africa (excluding high income);MNA;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Middle East & North Africa (excluding high income);MNA;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;2,574386193
Middle East & North Africa (IDA & IBRD countries);TMN;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;17,02193389
Middle East & North Africa (IDA & IBRD countries);TMN;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;15,41261153
Middle East & North Africa (IDA & IBRD countries);TMN;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;41,64935001
Middle East & North Africa (IDA & IBRD countries);TMN;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4,325339832
Middle East & North Africa (IDA & IBRD countries);TMN;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Middle East & North Africa (IDA & IBRD countries);TMN;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;2,574386193
Middle income;MIC;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;24,45428662
Middle income;MIC;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;44,48020731
Middle income;MIC;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;58,67550629
Middle income;MIC;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7,193313287
Middle income;MIC;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Middle income;MIC;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,733211127
North America;NAC;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;28,88601036
North America;NAC;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;56,11964056
North America;NAC;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;61,62928609
North America;NAC;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5,872981633
North America;NAC;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;95,625
North America;NAC;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;3,284785394
Not classified;INX;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;..
Not classified;INX;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;..
Not classified;INX;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;..
Not classified;INX;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..
Not classified;INX;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Not classified;INX;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;..
OECD members;OED;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;32,42340927
OECD members;OED;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;52,0510888
OECD members;OED;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;59,87488285
OECD members;OED;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5,473544738
OECD members;OED;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
OECD members;OED;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;2,344490568
Other small states;OSS;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;21,74863388
Other small states;OSS;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;51,04030467
Other small states;OSS;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;61,50641393
Other small states;OSS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;3,976229815
Other small states;OSS;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Other small states;OSS;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;4,010515374
Pacific island small states;PSS;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;7,774798928
Pacific island small states;PSS;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;53,95025335
Pacific island small states;PSS;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;65,56148204
Pacific island small states;PSS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;-3,568096596
Pacific island small states;PSS;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Pacific island small states;PSS;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;..
Post-demographic dividend;PST;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;33,5193133
Post-demographic dividend;PST;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;53,96549249
Post-demographic dividend;PST;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;60,04655077
Post-demographic dividend;PST;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5,218118033
Post-demographic dividend;PST;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Post-demographic dividend;PST;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;2,388287803
Pre-demographic dividend;PRE;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;24,0823377
Pre-demographic dividend;PRE;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;57,06568571
Pre-demographic dividend;PRE;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;64,16935223
Pre-demographic dividend;PRE;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2,997448632
Pre-demographic dividend;PRE;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Pre-demographic dividend;PRE;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,380736161
Small states;SST;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;20,48283667
Small states;SST;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;51,67220476
Small states;SST;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;61,68369508
Small states;SST;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4,092011055
Small states;SST;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Small states;SST;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;3,678833395
South Asia;SAS;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;18,98674242
South Asia;SAS;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;24,76195404
South Asia;SAS;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;49,79411213
South Asia;SAS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;8,267933073
South Asia;SAS;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;64,0625
South Asia;SAS;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;2,348762975
South Asia (IDA & IBRD);TSA;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;18,98674242
South Asia (IDA & IBRD);TSA;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;24,76195404
South Asia (IDA & IBRD);TSA;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;49,79411213
South Asia (IDA & IBRD);TSA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;8,267933073
South Asia (IDA & IBRD);TSA;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
South Asia (IDA & IBRD);TSA;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;2,348762975
Sub-Saharan Africa;SSF;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;25,92505303
Sub-Saharan Africa;SSF;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;60,37578855
Sub-Saharan Africa;SSF;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;66,29358179
Sub-Saharan Africa;SSF;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4,173503227
Sub-Saharan Africa;SSF;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;71,54947917
Sub-Saharan Africa;SSF;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,075537767
Sub-Saharan Africa (excluding high income);SSA;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;25,93775885
Sub-Saharan Africa (excluding high income);SSA;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;60,37578855
Sub-Saharan Africa (excluding high income);SSA;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;66,29358179
Sub-Saharan Africa (excluding high income);SSA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4,172493565
Sub-Saharan Africa (excluding high income);SSA;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Sub-Saharan Africa (excluding high income);SSA;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,074389953
Sub-Saharan Africa (IDA & IBRD countries);TSS;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;25,92505303
Sub-Saharan Africa (IDA & IBRD countries);TSS;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;60,37578855
Sub-Saharan Africa (IDA & IBRD countries);TSS;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;66,29358179
Sub-Saharan Africa (IDA & IBRD countries);TSS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4,173503227
Sub-Saharan Africa (IDA & IBRD countries);TSS;Women Business and the Law Index Score (scale 1-100);SG.LAW.INDX;..
Sub-Saharan Africa (IDA & IBRD countries);TSS;Military expenditure (% of GDP);MS.MIL.XPND.GD.ZS;1,075537767
Upper middle income;UMC;Proportion of seats held by women in national parliaments (%);SG.GEN.PARL.ZS;27,3735392
Upper middle income;UMC;Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate);SL.TLF.CACT.FE.ZS;55,73799805
Upper middle income;UMC;Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate);SL.TLF.CACT.ZS;64,42684281
